;y_test_0;y_pred_0;y_test_1;y_pred_1;y_test_2;y_pred_2;y_test_3;y_pred_3
7327;23.77848;27.793474;11.236322;9.268467;23.77848;30.166471;11.236322;8.188669
7328;46.923773;50.885292;27.33906;34.20006;46.923773;40.905056;27.33906;41.22665
7329;34.925682;35.679035;17.623815;19.928848;34.925682;39.893597;17.623815;20.50736
7330;33.13245;27.111963;32.34048;32.463287;33.13245;27.171232;32.34048;30.616396
7331;27.5534;25.476793;12.898837;14.463344;27.5534;40.182156;12.898837;22.451775
7332;38.136122;36.767902;31.878077;30.770302;38.136122;37.210598;31.878077;29.950373
7333;30.953856;34.912243;23.29228;29.224028;30.953856;29.270369;23.29228;29.081125
7334;34.09056;29.731554;29.96889;32.600742;34.09056;32.426266;29.96889;36.199093
7335;36.50394;33.111584;11.464875;11.0300045;36.50394;38.76424;11.464875;32.741844
7336;185.15196;163.62177;39.030129;30.979237;185.15196;145.0196;39.030129;30.18381
7337;182.817838;174.20853;22.575696;26.746433;182.817838;143.93431;22.575696;28.685335
7338;30.31032;26.633211;45.99928;46.667763;30.31032;30.352568;45.99928;41.7628
7339;25.00491;20.273699;18.570766;18.003536;25.00491;35.67132;18.570766;28.114214
7340;27.06669;25.79703;35.308938;32.13101;27.06669;30.258482;35.308938;33.777332
7341;6.44189;7.0838842;35.449722;27.196754;6.44189;-1.1328228;35.449722;26.93445
7342;27.779155;27.376009;21.33444;18.684746;27.779155;22.683554;21.33444;30.688116
7343;27.843088;25.285433;51.172695;49.535828;27.843088;32.701817;51.172695;49.7151
7344;9.920175;10.531718;61.103763;57.205643;9.920175;30.103674;61.103763;38.95557
7345;49.08376;35.810596;50.81895;51.74765;49.08376;26.983595;50.81895;27.690512
7346;25.872875;24.964876;8.89371;12.556639;25.872875;27.722738;8.89371;19.786028
7347;48.143478;39.7026;24.869988;27.481426;48.143478;26.577063;24.869988;28.039022
7348;17.3432;17.520555;29.369425;29.281488;17.3432;31.43614;29.369425;27.86279
7349;28.860697;26.233438;19.151865;20.668295;28.860697;41.712322;19.151865;22.329685
7350;40.521944;36.733532;32.83137;38.43952;40.521944;22.481108;32.83137;46.431366
7351;14.67234;12.2003355;22.3392;20.987196;14.67234;15.472264;22.3392;22.133043
7352;140.186766;155.17204;40.263181;38.9202;140.186766;154.29747;40.263181;44.26362
7353;27.682942;20.57844;30.70501;32.862537;27.682942;28.926863;30.70501;34.237347
7354;19.175832;18.601564;44.470399;47.404716;19.175832;19.7923;44.470399;35.62326
7355;36.339634;31.365389;9.714532;9.08815;36.339634;32.06764;9.714532;8.88698
7356;48.202924;46.22526;37.368259;48.51735;48.202924;17.209143;37.368259;47.327625
7357;14.046648;11.055285;22.51536;25.92382;14.046648;10.89951;22.51536;22.551544
7358;8.90981;12.161044;29.37816;35.198956;8.90981;12.005193;29.37816;32.25599
7359;14.225139;10.485232;39.65216;40.844772;14.225139;16.15486;39.65216;26.575869
7360;18.126155;20.934832;7.430925;10.049568;18.126155;34.651424;7.430925;28.78922
7361;23.090764;26.667978;43.272768;42.57365;23.090764;29.955275;43.272768;29.555704
7362;46.348512;52.974186;11.637234;13.132639;46.348512;40.06114;11.637234;22.684244
7363;12.03255;9.142383;10.456612;11.504211;12.03255;33.924877;10.456612;26.067732
7364;11.079964;9.832049;34.081138;31.90031;11.079964;55.831097;34.081138;31.790676
7365;46.580261;45.005337;57.486882;63.365364;46.580261;212.55023;57.486882;52.568726
7366;27.143226;32.190125;26.665204;28.411095;27.143226;34.597027;26.665204;29.1482
7367;35.937982;39.7076;44.631258;48.169743;35.937982;19.199783;44.631258;49.782524
7368;56.003735;50.51376;32.560125;29.543858;56.003735;36.67416;32.560125;29.489725
7369;25.7008;29.637705;35.018496;29.720451;25.7008;37.015133;35.018496;28.173685
7370;43.155112;40.306396;26.762056;32.847507;43.155112;41.27804;26.762056;32.290462
7371;48.227608;47.823902;47.24919;52.1373;48.227608;265.93393;47.24919;46.13224
7372;46.287936;52.79142;6.929208;6.8955727;46.287936;16.932615;6.929208;7.2121983
7373;20.194664;22.545023;30.967038;33.439556;20.194664;29.473036;30.967038;35.165115
7374;32.482884;35.18761;12.03422;12.987445;32.482884;191.55316;12.03422;17.812593
7375;35.977614;25.273485;11.490498;13.340109;35.977614;31.888868;11.490498;19.843817
7376;48.69767;44.418102;22.885989;25.88689;48.69767;41.161045;22.885989;30.99642
7377;41.89671;48.51371;39.872852;38.847267;41.89671;41.49761;39.872852;41.120728
7378;24.903192;25.230501;36.34328;33.954597;24.903192;18.069853;36.34328;25.648262
7379;10.930602;8.519549;44.61912;36.250145;10.930602;16.846174;44.61912;16.968426
7380;18.615753;18.784227;13.778829;12.061679;18.615753;28.571516;13.778829;11.731948
7381;30.309491;28.957815;27.880576;28.80113;30.309491;36.962124;27.880576;15.973776
7382;41.919958;40.28951;43.011936;46.104797;41.919958;31.835318;43.011936;48.444878
7383;22.620818;20.259203;30.229493;29.785976;22.620818;20.685522;30.229493;31.030558
7384;51.718779;42.53811;62.265112;62.56701;51.718779;18.159742;62.265112;29.934294
7385;38.212944;39.03496;34.333303;32.31242;38.212944;196.08342;34.333303;27.832418
7386;63.172785;65.06589;35.200569;41.13728;63.172785;268.36472;35.200569;27.068857
7387;31.831228;34.245434;19.115748;17.462042;31.831228;172.29918;19.115748;18.958117
7388;66.913371;67.204544;31.1634;29.209835;66.913371;245.22183;31.1634;28.902414
7389;19.89492;19.618982;49.347585;50.45948;19.89492;27.004667;49.347585;45.94691
7390;29.777664;26.40259;32.376456;30.981243;29.777664;28.096357;32.376456;30.196928
7391;56.116424;54.85156;52.39598;64.349396;56.116424;42.11134;52.39598;53.647137
7392;29.43504;24.23105;42.74466;41.49984;29.43504;23.491697;42.74466;34.610844
7393;29.11768;30.60575;16.779774;17.556103;29.11768;32.10484;16.779774;29.734312
7394;185.195906;170.6301;47.966163;52.221405;185.195906;183.50119;47.966163;21.753248
7395;18.7082;16.799028;72.743134;64.26926;18.7082;14.500291;72.743134;49.88311
7396;732.153024;682.57446;20.855176;19.491646;732.153024;222.54413;20.855176;15.5485935
7397;14.74088;9.15549;11.231682;10.848902;14.74088;19.533697;11.231682;18.742994
7398;17.282595;17.383562;6.794424;7.442177;17.282595;29.796934;6.794424;7.276369
7399;36.383424;35.600002;44.663724;50.53221;36.383424;39.080074;44.663724;38.312096
7400;181.856925;169.19905;23.881559;25.988712;181.856925;169.66344;23.881559;27.96486
7401;27.962802;24.42647;12.264576;11.701822;27.962802;14.88461;12.264576;16.398787
7402;10.888012;7.3022146;28.716583;26.966698;10.888012;-2.1103847;28.716583;27.266268
7403;8.370208;9.581904;48.382533;44.332104;8.370208;10.574708;48.382533;47.13893
7404;24.407315;31.015776;30.022647;35.781235;24.407315;40.208645;30.022647;27.317875
7405;30.37497;22.326342;61.71438;59.46472;30.37497;8.746064;61.71438;44.06903
7406;59.927126;61.53836;56.825704;53.911964;59.927126;244.8246;56.825704;55.45153
7407;10.213041;6.3614683;29.398848;28.822517;10.213041;22.147425;29.398848;13.990047
7408;37.845078;45.42942;41.971167;46.612255;37.845078;34.54542;41.971167;47.184242
7409;10.429641;9.8856535;13.963007;13.107112;10.429641;11.306203;13.963007;15.333338
7410;39.274715;39.89513;21.105365;24.048325;39.274715;32.1562;21.105365;22.899134
7411;20.280825;19.94407;19.35297;18.824844;20.280825;26.085363;19.35297;24.768797
7412;18.91366;12.561122;38.63904;34.67054;18.91366;16.42159;38.63904;34.31212
7413;35.564415;41.70624;52.716906;53.01076;35.564415;33.181133;52.716906;35.63394
7414;51.859664;46.669796;25.03022;30.728981;51.859664;27.550306;25.03022;32.71644
7415;27.850875;24.256395;50.006528;44.50148;27.850875;22.55995;50.006528;50.728725
7416;155.832344;143.20058;14.625858;15.420784;155.832344;154.37355;14.625858;31.553185
7417;19.959103;25.904001;19.906641;20.095242;19.959103;36.998768;19.906641;19.21334
7418;669.840201;631.8702;27.06669;27.32649;669.840201;237.20952;27.06669;27.624098
7419;70.127148;63.507023;29.947856;42.428627;70.127148;252.30011;29.947856;27.414324
7420;19.720104;19.368208;46.961236;47.63545;19.720104;13.841039;46.961236;50.76552
7421;56.60886;50.474766;28.446927;42.798477;56.60886;64.75613;28.446927;40.894745
7422;40.362415;40.326607;36.829162;46.859337;40.362415;41.083897;36.829162;29.173487
7423;40.866498;46.55023;49.632408;56.32;40.866498;27.444265;49.632408;62.090225
7424;15.671124;16.592474;39.098732;44.84256;15.671124;28.665846;39.098732;44.71118
7425;10.833952;11.829154;10.020874;9.76934;10.833952;36.334553;10.020874;9.509844
7426;56.04066;56.63603;11.105292;8.246033;56.04066;43.96124;11.105292;7.8805294
7427;61.903902;58.093277;26.81692;27.221256;61.903902;35.051205;26.81692;25.90069
7428;27.022329;20.235262;18.4536;24.080502;27.022329;27.534163;18.4536;24.673933
7429;21.8448;18.138971;8.32819;9.766777;21.8448;18.081476;8.32819;9.717489
7430;32.28456;28.18625;27.258528;27.218634;32.28456;28.748266;27.258528;24.797327
7431;21.97255;26.374819;48.069126;47.7219;21.97255;37.94063;48.069126;51.200005
7432;8.071488;8.791598;59.1359;60.58103;8.071488;19.944838;59.1359;60.26491
7433;30.03767;27.979181;29.87233;37.4087;30.03767;31.222715;29.87233;26.73596
7434;59.585952;58.102207;19.632725;21.019512;59.585952;46.80003;19.632725;22.027756
7435;18.994401;16.911768;32.91559;36.051876;18.994401;15.20205;32.91559;30.3492
7436;29.080832;25.661608;26.608611;26.07679;29.080832;18.73112;26.608611;25.395144
7437;37.410655;23.805063;44.574938;41.12603;37.410655;30.265821;44.574938;43.86982
7438;38.683332;42.0967;44.708901;43.942413;38.683332;33.652027;44.708901;41.883385
7439;35.74858;26.125292;42.018512;38.52814;35.74858;34.480236;42.018512;18.682333
7440;39.18208;37.98113;10.514637;9.843168;39.18208;37.94955;10.514637;10.252077
7441;16.631118;17.974287;45.892587;44.813633;16.631118;36.259304;45.892587;48.071846
7442;8.499525;5.6613035;32.469198;31.924904;8.499525;31.38878;32.469198;35.226402
7443;28.755748;23.229948;25.5312;29.397238;28.755748;46.71056;25.5312;28.90751
7444;28.097777;29.053728;11.116875;10.692609;28.097777;35.29302;11.116875;34.266716
7445;434.514817;469.33273;29.394465;31.420235;434.514817;173.27098;29.394465;32.34422
7446;29.66823;27.57451;9.01635;7.1471615;29.66823;15.225202;9.01635;21.94129
7447;32.584968;32.37846;64.057581;58.651344;32.584968;36.338314;64.057581;27.468882
7448;36.229886;31.346544;33.1166;33.8294;36.229886;40.47334;33.1166;32.76533
7449;166.08132;162.9332;47.51208;46.981873;166.08132;168.31163;47.51208;29.225504
7450;71.683143;62.475506;28.26592;38.65402;71.683143;63.689083;28.26592;42.11924
7451;53.745874;48.651463;35.054744;43.0929;53.745874;34.453213;35.054744;25.418066
7452;12.698875;11.148028;22.850318;28.23476;12.698875;11.539075;22.850318;25.780615
7453;43.407071;43.37167;40.175179;42.162804;43.407071;222.22472;40.175179;44.38362
7454;57.2158;48.62252;30.878174;31.375349;57.2158;121.542274;30.878174;30.660614
7455;6.312034;5.02592;25.74288;22.272572;6.312034;1.675359;25.74288;16.586657
7456;12.237561;9.823947;18.892015;28.38129;12.237561;30.496252;18.892015;23.75525
7457;12.631314;17.827692;47.477472;46.761627;12.631314;20.426462;47.477472;29.905802
7458;52.28496;50.73216;14.937507;18.847284;52.28496;17.793892;14.937507;37.2644
7459;484.046799;514.7075;27.81756;31.459791;484.046799;182.42506;27.81756;23.123278
7460;6.84747;8.373233;63.467733;60.25827;6.84747;-4.3793974;63.467733;47.78342
7461;31.902975;28.717424;67.038888;53.84097;31.902975;68.64975;67.038888;58.27025
7462;20.582445;20.48218;30.426221;27.301811;20.582445;20.005972;30.426221;37.979675
7463;19.89204;29.015902;7.27454;6.9152355;19.89204;35.038326;7.27454;7.7797337
7464;175.502522;167.79309;11.912392;11.329284;175.502522;157.1493;11.912392;19.630436
7465;16.694236;20.544825;10.509888;12.267693;16.694236;28.92172;10.509888;22.734758
7466;46.11624;41.960567;35.4348;33.36282;46.11624;20.982038;35.4348;39.28098
7467;42.92163;39.533745;21.552194;24.421461;42.92163;22.980085;21.552194;21.763239
7468;29.555954;26.713068;43.463968;39.250206;29.555954;14.979268;43.463968;28.30208
7469;24.764784;23.270159;49.066836;51.373238;24.764784;41.12524;49.066836;50.186966
7470;17.3838;18.553003;21.178422;27.665583;17.3838;30.956217;21.178422;29.98305
7471;55.262944;44.052887;26.71218;29.922241;55.262944;37.44037;26.71218;29.82651
7472;7.788936;8.229999;26.169906;25.830654;7.788936;10.560365;26.169906;29.089085
7473;47.473286;45.731915;30.174687;31.793474;47.473286;35.219196;30.174687;31.807594
7474;8.070292;8.779555;29.188041;28.033428;8.070292;-3.0706012;29.188041;26.880884
7475;33.533092;30.759851;49.868725;47.932316;33.533092;38.797497;49.868725;43.80818
7476;684.073416;672.5139;46.06543;55.52773;684.073416;216.93587;46.06543;44.111534
7477;43.442744;41.271606;47.25251;47.2351;43.442744;22.935057;47.25251;52.202793
7478;668.732992;640.0449;27.535033;33.32705;668.732992;231.34042;27.535033;30.213463
7479;52.137484;42.822163;48.383424;46.757805;52.137484;35.307705;48.383424;27.479403
7480;12.62226;9.889651;36.692866;35.78431;12.62226;9.3905;36.692866;34.72379
7481;13.722464;10.325362;50.333928;46.946037;13.722464;16.047346;50.333928;34.104336
7482;54.239163;46.097958;30.692046;31.008377;54.239163;28.49523;30.692046;30.527102
7483;109.27926;177.62039;24.560096;24.084927;109.27926;150.08376;24.560096;21.889624
7484;29.693788;35.392597;10.166368;10.12253;29.693788;33.14204;10.166368;11.447921
7485;14.35752;16.332834;22.797639;22.740812;14.35752;31.249495;22.797639;23.604197
7486;59.642154;55.656315;24.974651;23.120975;59.642154;45.866978;24.974651;26.307047
7487;468.016848;512.7994;9.012444;9.932343;468.016848;213.4825;9.012444;8.173731
7488;21.510918;19.515543;44.8664;40.995552;21.510918;33.561977;44.8664;31.788568
7489;9.607065;8.148486;20.713407;20.776339;9.607065;1.4653752;20.713407;14.297876
7490;13.720878;10.615603;8.06272;8.797076;13.720878;10.651296;8.06272;17.616405
7491;9.52328;8.295531;69.801927;55.878464;9.52328;6.0445375;69.801927;55.33406
7492;19.980678;26.385233;9.872175;12.068321;19.980678;30.895704;9.872175;25.545015
7493;74.906565;66.41686;20.031004;21.674082;74.906565;260.15063;20.031004;24.049192
7494;37.805859;36.201572;48.67848;44.71773;37.805859;39.41705;48.67848;24.525019
7495;33.375663;33.07633;19.0099;22.895178;33.375663;160.5015;19.0099;24.727737
7496;28.74144;33.7047;36.37179;36.677593;28.74144;34.840267;36.37179;34.005592
7497;18.079789;19.264956;33.8758;36.94441;18.079789;19.864904;33.8758;39.372307
7498;30.6789;19.550478;9.472125;9.750197;30.6789;16.037664;9.472125;9.835558
7499;184.923376;137.23149;29.07498;28.593037;184.923376;147.86191;29.07498;27.436335
7500;56.047981;48.357716;9.137394;9.344851;56.047981;47.485737;9.137394;9.911112
7501;18.31552;22.121294;35.622647;37.190334;18.31552;28.74735;35.622647;34.513027
7502;40.1856;45.099163;36.62421;31.842587;40.1856;41.298306;36.62421;33.96031
7503;13.339326;8.9345045;51.559578;53.308582;13.339326;34.976154;51.559578;31.862616
7504;33.496304;25.47664;57.483344;68.59269;33.496304;28.328016;57.483344;52.94823
7505;42.09678;40.053005;60.81712;51.8462;42.09678;38.12601;60.81712;57.502563
7506;52.439849;70.68204;9.619545;10.025459;52.439849;241.03651;9.619545;8.749073
7507;41.890426;45.41405;65.177268;56.834957;41.890426;34.098835;65.177268;49.28648
7508;47.222677;41.95274;27.663856;27.028618;47.222677;127.3866;27.663856;30.215559
7509;6.446884;5.6409864;28.549818;26.556679;6.446884;-0.7445972;28.549818;30.579416
7510;20.578824;25.267862;74.544402;68.33108;20.578824;25.730947;74.544402;49.82513
7511;19.60404;20.89017;8.40135;8.095039;19.60404;32.632862;8.40135;30.247622
7512;40.121856;39.01211;17.695764;18.108824;40.121856;202.27058;17.695764;27.941368
7513;49.289152;41.827183;54.07122;49.887756;49.289152;16.93249;54.07122;35.687828
7514;40.394292;44.702923;10.561095;13.873414;40.394292;39.549633;10.561095;18.578638
7515;54.245376;43.970554;71.43918;63.822826;54.245376;24.958761;71.43918;53.03263
7516;29.57427;23.610094;17.656092;16.569036;29.57427;24.42105;17.656092;31.844913
7517;28.207322;36.43809;71.1858;51.678524;28.207322;185.65642;71.1858;59.718872
7518;11.649797;11.33533;11.69032;12.022796;11.649797;10.383962;11.69032;40.394
7519;52.70769;46.81397;35.500248;33.64771;52.70769;37.585857;35.500248;34.719776
7520;13.863654;16.586508;46.928944;39.224167;13.863654;37.566113;46.928944;31.21876
7521;50.679772;47.06574;12.506186;12.069088;50.679772;246.2936;12.506186;29.575113
7522;630.056232;662.90405;54.177336;55.8101;630.056232;215.73529;54.177336;43.58539
7523;18.942638;18.012812;67.44008;60.99666;18.942638;19.976233;67.44008;62.99324
7524;28.80338;28.34611;29.045443;25.14945;28.80338;11.092469;29.045443;32.33533
7525;69.161248;58.95573;53.556498;47.002403;69.161248;39.656963;53.556498;32.77287
7526;19.18548;18.957094;11.27022;10.033751;19.18548;28.05293;11.27022;10.589979
7527;30.928996;28.21451;21.975138;25.494644;30.928996;27.700071;21.975138;27.033886
7528;52.312392;50.1211;33.045995;34.905014;52.312392;82.17589;33.045995;40.091553
7529;49.05575;45.341457;31.3128;28.672182;49.05575;29.250479;31.3128;26.187853
7530;67.024128;58.703243;7.144753;7.5107613;67.024128;46.31535;7.144753;29.355558
7531;19.532636;17.645418;6.813261;7.0452576;19.532636;16.887415;6.813261;7.07913
7532;14.226402;20.38231;9.16344;9.156512;14.226402;20.085333;9.16344;8.793276
7533;37.199872;30.668268;29.405316;29.35622;37.199872;14.463437;29.405316;25.947615
7534;10.65314;10.936816;62.493729;62.23747;10.65314;9.665563;62.493729;49.29729
7535;13.063756;11.026248;22.296708;25.986034;13.063756;20.976355;22.296708;20.242027
7536;537.538656;642.089;22.133488;28.0201;537.538656;265.25787;22.133488;28.497875
7537;16.208361;16.296198;29.884506;30.68697;16.208361;42.991833;29.884506;29.450853
7538;31.984192;30.416925;26.098576;31.713343;31.984192;19.274916;26.098576;31.840979
7539;21.47267;28.02286;30.327495;33.28112;21.47267;29.588194;30.327495;30.434149
7540;18.042255;15.849055;46.908146;43.873848;18.042255;31.381239;46.908146;42.328236
7541;44.22915;36.461086;36.055678;39.86912;44.22915;15.343595;36.055678;40.67792
7542;34.259904;32.55351;33.339213;33.487247;34.259904;38.285015;33.339213;33.988228
7543;25.812886;24.30227;19.683825;21.328087;25.812886;43.34698;19.683825;20.169832
7544;41.7366;37.798298;27.98124;33.35632;41.7366;26.046522;27.98124;46.51889
7545;47.825722;46.548946;16.208361;17.211208;47.825722;35.09358;16.208361;34.717964
7546;23.730102;21.179155;27.496752;26.942793;23.730102;30.754614;27.496752;23.228792
7547;462.984984;506.08762;33.913381;33.10778;462.984984;186.84581;33.913381;27.559418
7548;31.936064;27.888132;13.533548;12.383287;31.936064;27.447668;13.533548;30.216543
7549;25.29464;23.077974;29.013108;36.535435;25.29464;28.812956;29.013108;33.50302
7550;8.69355;9.935702;27.017502;28.296824;8.69355;16.467756;27.017502;25.406984
7551;28.700439;24.151476;12.4501;14.573166;28.700439;20.636534;12.4501;21.807617
7552;33.2838;31.274649;21.042846;26.511631;33.2838;35.326168;21.042846;24.44139
7553;35.650802;38.784798;58.51664;56.626667;35.650802;49.816093;58.51664;54.360588
7554;16.959294;19.551897;37.789082;47.09488;16.959294;22.898233;37.789082;37.923748
7555;59.159541;51.2891;41.966336;35.929325;59.159541;61.810726;41.966336;10.335404
7556;24.020524;27.943514;17.570427;17.063486;24.020524;35.40402;17.570427;27.745653
7557;57.652678;37.198368;43.01352;54.021484;57.652678;34.648388;43.01352;41.16654
7558;58.591845;47.34095;13.710158;12.327475;58.591845;27.133055;13.710158;22.270933
7559;157.561504;175.91318;46.48521;47.43401;157.561504;177.20377;46.48521;52.929443
7560;59.99722;37.16347;42.725754;45.59362;59.99722;36.094593;42.725754;39.946472
7561;45.184265;44.45445;7.670047;9.892466;45.184265;201.42729;7.670047;13.6353655
7562;27.04589;25.089258;31.461491;35.145416;27.04589;25.94615;31.461491;33.09653
7563;13.27284;16.376215;32.528118;32.565308;13.27284;12.274957;32.528118;34.151184
7564;56.413386;45.071644;26.962598;28.151333;56.413386;31.217535;26.962598;26.78747
7565;22.644312;28.60312;7.928523;8.89497;22.644312;31.531134;7.928523;9.605832
7566;45.866568;45.080326;29.17782;30.412575;45.866568;27.090528;29.17782;30.550646
7567;10.788375;8.959941;39.279976;47.989502;10.788375;5.680463;39.279976;42.64296
7568;32.237884;27.12433;30.524945;30.856903;32.237884;35.266445;30.524945;30.509417
7569;8.237962;7.1567526;7.971495;8.015482;8.237962;37.184948;7.971495;33.183422
7570;31.75396;28.923235;18.160542;16.889675;31.75396;38.525692;18.160542;20.58324
7571;531.41864;616.72156;35.85687;35.083466;531.41864;217.4244;35.85687;33.98456
7572;13.678875;11.5526;46.568444;46.627415;13.678875;14.760617;46.568444;29.399473
7573;41.337912;42.130985;33.990256;44.552643;41.337912;21.017088;33.990256;28.288342
7574;38.470752;42.28699;21.20001;23.396072;38.470752;267.32233;21.20001;21.566387
7575;26.813745;23.28229;27.348435;23.23088;26.813745;32.674824;27.348435;22.050318
7576;14.522802;12.326808;25.565248;11.827141;14.522802;21.0193;25.565248;7.0535755
7577;20.637666;20.886019;42.299201;40.961334;20.637666;25.462088;42.299201;27.787252
7578;16.554681;17.122087;14.155932;11.826629;16.554681;23.295645;14.155932;14.649104
7579;12.52908;12.236682;23.368828;22.96204;12.52908;24.889257;23.368828;25.229765
7580;45.40791;42.455196;30.115596;31.027771;45.40791;210.18501;30.115596;27.834276
7581;46.114976;45.279835;31.312649;30.835218;46.114976;27.79864;31.312649;28.901962
7582;20.263158;21.983545;13.07895;13.710756;20.263158;15.651387;13.07895;14.69357
7583;8.97702;6.5468397;9.546317;9.822164;8.97702;0.55524564;9.546317;9.137444
7584;37.547702;45.988613;24.5882;26.494833;37.547702;33.5601;24.5882;28.829103
7585;116.812264;123.761116;19.163896;14.862594;116.812264;121.53521;19.163896;22.158617
7586;11.249563;16.386545;19.33173;25.873497;11.249563;16.400724;19.33173;24.75008
7587;32.902296;32.246975;11.009914;10.908957;32.902296;27.91651;11.009914;32.749928
7588;43.24169;43.136677;27.953324;27.426952;43.24169;248.24974;27.953324;27.888048
7589;55.544058;49.255733;11.82621;8.883522;55.544058;36.278774;11.82621;8.3412
7590;47.906379;44.458973;31.052562;28.089024;47.906379;267.4329;31.052562;29.889719
7591;51.447018;44.142147;56.32926;46.58602;51.447018;33.34387;56.32926;40.47706
7592;12.903057;11.507037;37.85101;42.094204;12.903057;11.141286;37.85101;13.562267
7593;183.427451;174.68169;36.573036;42.53853;183.427451;185.11668;36.573036;28.84105
7594;22.402667;25.088167;13.712976;12.168533;22.402667;28.99217;13.712976;21.94449
7595;60.332377;49.11255;34.438086;34.511738;60.332377;32.80988;34.438086;28.871813
7596;51.85158;47.419353;26.362787;26.465153;51.85158;37.686314;26.362787;25.704319
7597;48.883618;43.86539;10.83656;11.753403;48.883618;23.687033;10.83656;14.089587
7598;37.152595;41.88535;34.819734;48.514603;37.152595;211.06104;34.819734;54.84325
7599;12.923136;10.27492;61.8198;47.031364;12.923136;47.14773;61.8198;42.004345
7600;40.690665;43.174526;30.989274;33.40185;40.690665;32.07037;30.989274;27.863554
7601;28.021976;39.80411;10.287739;11.769815;28.021976;9.340802;10.287739;30.292261
7602;55.658482;42.885807;27.925956;25.112068;55.658482;40.453846;27.925956;19.765299
7603;12.165131;11.156375;13.64034;13.194287;12.165131;16.855688;13.64034;9.700323
7604;43.86344;45.27799;45.61408;42.912918;43.86344;32.252613;45.61408;44.03328
7605;35.33396;41.948734;33.38165;33.191463;35.33396;128.68245;33.38165;28.112944
7606;41.467782;46.838497;33.004552;31.636799;41.467782;38.43005;33.004552;33.396496
7607;48.79764;38.273525;34.868634;39.368763;48.79764;37.671764;34.868634;38.875076
7608;29.117282;32.388615;27.303641;31.332273;29.117282;39.2366;27.303641;29.662209
7609;31.673664;32.57238;59.494491;59.3666;31.673664;31.859205;59.494491;41.518936
7610;65.76024;56.371353;15.396914;19.98068;65.76024;39.804737;15.396914;20.348682
7611;35.924723;27.52099;31.994844;33.03584;35.924723;32.864986;31.994844;27.678724
7612;26.386152;34.72932;41.292612;53.071117;26.386152;21.811277;41.292612;35.546608
7613;54.413986;37.568233;31.3006;32.99147;54.413986;40.016827;31.3006;31.692541
7614;13.9168;10.910846;47.755407;46.46444;13.9168;3.214307;47.755407;28.833689
7615;59.06105;63.148014;17.107825;18.957754;59.06105;254.27931;17.107825;18.380262
7616;42.516991;48.623928;17.65204;17.352505;42.516991;29.529478;17.65204;27.139894
7617;12.485745;10.869632;21.879104;34.370094;12.485745;21.017668;21.879104;30.806723
7618;36.812214;37.289516;32.314788;30.846819;36.812214;27.27976;32.314788;30.993454
7619;61.916835;62.845512;57.689492;59.87654;61.916835;263.83768;57.689492;45.09208
7620;33.116652;40.532307;19.42638;29.107676;33.116652;30.925245;19.42638;25.7754
7621;40.829385;42.643322;59.667909;59.070477;40.829385;250.5767;59.667909;57.98713
7622;46.299105;44.04186;8.465004;10.9255295;46.299105;250.16566;8.465004;10.263282
7623;11.379328;11.484263;18.039645;18.39398;11.379328;46.532436;18.039645;17.997526
7624;27.447648;28.552996;8.668863;9.369426;27.447648;23.351332;8.668863;17.181362
7625;55.168274;58.074352;37.3758;37.816963;55.168274;46.188625;37.3758;19.055988
7626;25.77472;24.52875;9.432556;9.811093;25.77472;25.925741;9.432556;9.8656025
7627;54.52395;57.69601;46.838652;47.813194;54.52395;29.115538;46.838652;45.546986
7628;11.848298;9.301532;24.475386;27.832018;11.848298;19.852913;24.475386;27.943174
7629;28.53515;25.394228;29.249472;30.064487;28.53515;35.229794;29.249472;30.425825
7630;33.896096;36.11652;8.476937;7.625805;33.896096;39.802486;8.476937;32.39877
7631;22.340801;20.83529;48.94101;43.27702;22.340801;36.386448;48.94101;32.940964
7632;30.831753;37.594204;33.174494;32.159126;30.831753;31.472761;33.174494;32.933502
7633;33.800848;29.65262;23.278428;25.29956;33.800848;11.812463;23.278428;31.946165
7634;51.413882;57.814495;24.937308;26.537994;51.413882;46.74159;24.937308;28.681335
7635;34.920195;32.315296;38.161158;45.112587;34.920195;190.11836;38.161158;43.24944
7636;26.647193;23.584414;28.911744;29.208935;26.647193;20.541128;28.911744;27.868647
7637;61.516908;58.565582;21.40212;16.723808;61.516908;30.161839;21.40212;27.999174
7638;55.11075;51.83222;12.77883;13.603889;55.11075;51.536144;12.77883;18.86934
7639;24.408036;28.537348;18.027399;21.510454;24.408036;83.5638;18.027399;21.803411
7640;18.142872;21.085596;33.40568;32.13208;18.142872;31.507338;33.40568;34.078907
7641;26.566225;22.948595;34.710912;51.37554;26.566225;25.751844;34.710912;31.259418
7642;50.68656;54.032173;11.86896;15.559429;50.68656;122.69731;11.86896;27.9821
7643;47.147562;53.836754;41.83586;37.324406;47.147562;54.668446;41.83586;17.830578
7644;8.644524;9.267825;41.897792;41.095238;8.644524;29.920874;41.897792;36.774384
7645;58.23846;68.164566;74.229705;67.448166;58.23846;229.42413;74.229705;55.030144
7646;126.990596;156.9421;13.322662;12.214727;126.990596;139.19383;13.322662;6.581954
7647;37.046079;25.467493;13.840879;12.014765;37.046079;29.600103;13.840879;19.640434
7648;47.033649;38.876446;43.213112;40.502003;47.033649;33.85412;43.213112;25.188078
7649;6.955594;5.1968603;39.132264;47.852325;6.955594;-0.48555636;39.132264;34.784855
